,avg_improvement,pct_improvement
0,1.0412748496041668,0.2925
1,0.9744866146066667,0.47583333333333333
2,-2.364833042226666,0.31249999999999994
3,-1.0997752913941667,0.31749999999999995
4,-1.9676485129033332,0.26416666666666666
5,-0.28502749290749996,0.5291666666666667
6,0.4171501213499999,0.4758333333333333
7,-0.2727576198441666,0.4366666666666666
8,-0.5647116947033334,0.4283333333333333
9,0.8104080000316665,0.45666666666666667
10,0.5464878024458334,0.47666666666666674
11,0.8057728534116666,0.5541666666666667
12,0.6534997832633331,0.5866666666666667
13,-1.0681316495633333,0.3375
14,0.9394317681058333,0.5816666666666667
15,-0.3744855135666668,0.4024999999999999
16,-1.2672053866733335,0.26083333333333336
17,0.2354339455866667,0.48333333333333334
18,-0.17698168891750007,0.43499999999999994
19,-0.2862451269625001,0.43416666666666665
20,0.39845305468833336,0.42499999999999993
21,0.5078812282574999,0.47583333333333344
22,0.04203502477333331,0.4558333333333333
23,-0.024357240416666596,0.4675
24,0.6309310030625,0.4108333333333333
25,-0.3382459232083333,0.36166666666666664
26,0.2868139373983334,0.42
