,avg_improvement,pct_improvement
0,1.4551999566200002,0.26999999999999996
1,-0.2489982650566669,0.4416666666666667
2,-2.6295904144924998,0.22916666666666663
3,-1.4674119656174998,0.315
4,-1.8429370419541666,0.27249999999999996
5,-0.04851561461083342,0.5433333333333333
6,-0.8486135242150001,0.325
7,-0.09901348803666675,0.44416666666666665
8,0.025530443257499636,0.5416666666666666
9,0.8627685017791665,0.5716666666666667
10,1.2033923747116668,0.5991666666666666
11,1.2661907808716666,0.5533333333333332
12,0.060448764486666674,0.41333333333333333
13,-0.6952462106474999,0.4008333333333334
14,1.0690499134816667,0.49999999999999994
15,-0.4677508689033335,0.3350000000000001
16,-1.2429889413883333,0.31749999999999995
17,0.04288897524999999,0.5041666666666667
18,0.23451221772833322,0.47583333333333333
19,-0.18641343044833328,0.37083333333333335
20,0.5438053007291668,0.3883333333333333
21,0.65782064702,0.5091666666666668
22,0.006027835223333429,0.515
23,0.4621302693108335,0.5058333333333334
24,0.4861932216524999,0.45916666666666667
25,-0.4095655785741667,0.3416666666666666
26,0.1078404093908333,0.4183333333333333
