,avg_improvement,pct_improvement
0,1.105103281664167,0.29833333333333334
1,0.6173170226283332,0.42750000000000005
2,-1.7859622287324999,0.22333333333333333
3,-1.1719637252991668,0.29583333333333334
4,-2.538480820875833,0.29833333333333334
5,-0.19933041409166666,0.4958333333333333
6,-0.7372821866116663,0.38666666666666666
7,0.6156190334283335,0.6108333333333333
8,0.3535956959133333,0.5391666666666667
9,1.5424659408391665,0.6191666666666668
10,1.1303205629650002,0.5908333333333333
11,0.8388916373533334,0.5208333333333334
12,0.6620231231733332,0.49749999999999994
13,-0.892883620168333,0.3716666666666667
14,0.9463064281466665,0.5366666666666666
15,-0.22259755241250004,0.395
16,-1.388053767070833,0.3383333333333334
17,0.04204643599333336,0.4575
18,0.6208016713483332,0.5233333333333333
19,-0.6599695586066666,0.4175
20,0.3281626522225,0.38583333333333336
21,0.6310421252191666,0.49499999999999994
22,0.0843645552483333,0.4325
23,-0.4013452578441666,0.42083333333333334
24,0.31300471336249996,0.4041666666666666
25,-0.9096946510991667,0.2991666666666667
26,-0.2669044094508333,0.37166666666666665
