,avg_improvement,pct_improvement
0,0.9713568205341666,0.24333333333333332
1,1.4409154916466667,0.48666666666666664
2,-2.1570480101875,0.20916666666666667
3,-1.785146171085,0.2658333333333333
4,-2.2557650783508336,0.29833333333333334
5,-0.5460121647841667,0.4825
6,-0.4468918724308332,0.4166666666666668
7,0.5874138700358335,0.5891666666666666
8,0.3524755685308331,0.5533333333333332
9,1.5610386354291665,0.6175
10,0.8140040297041665,0.5399999999999999
11,1.146840313021667,0.5625
12,0.3207197257766667,0.47666666666666674
13,-0.7887053962216666,0.37083333333333335
14,0.9962315072583334,0.5475
15,-0.23306337765333346,0.41666666666666674
16,-1.55432511461,0.32333333333333336
17,0.15383567717666669,0.5099999999999999
18,0.35542091612833315,0.4433333333333333
19,-0.6519666859324998,0.40666666666666673
20,0.35747358586916655,0.39333333333333337
21,0.38953496285749994,0.4891666666666666
22,-0.034861106894166716,0.45
23,-0.10954654472583318,0.42166666666666663
24,0.37849843282083334,0.42333333333333334
25,-0.6174063162383334,0.37
26,-0.2486169634008333,0.385
