,avg_improvement,pct_improvement
0,0.4975525750058334,0.2516666666666667
1,1.4757072129866668,0.49666666666666665
2,-1.823093154789167,0.24833333333333332
3,-1.4678072717133335,0.28750000000000003
4,-2.6817636387699997,0.25166666666666665
5,-0.20414701018249987,0.46
6,0.09336801210166674,0.49583333333333335
7,0.42500160384833335,0.5408333333333334
8,-0.16710729414583347,0.49666666666666665
9,1.6667661687108333,0.6383333333333333
10,0.15324230995333346,0.4758333333333333
11,1.3671525364958337,0.6166666666666666
12,0.44367935966,0.4825
13,-0.4787441327183334,0.4175
14,0.5949476083408335,0.46083333333333326
15,-0.5354955033025,0.3775
16,-1.319377900345,0.37749999999999995
17,0.2782922775783334,0.45
18,-0.6938780758325003,0.31333333333333335
19,-0.5654569413475,0.4325
20,0.56763396651,0.42916666666666664
21,0.3356925774325,0.4799999999999999
22,0.203023143735,0.3841666666666667
23,0.05717585098499999,0.44083333333333335
24,0.573325634875,0.46916666666666673
25,-0.4027883675975,0.44333333333333336
26,0.1380871726508333,0.4549999999999999
