,avg_improvement,pct_improvement,pct_worse
0,1.06944677546,0.26916666666666667,0.3391666666666667
1,1.0415509827966667,0.5083333333333333,0.4283333333333333
2,-1.5546733244566666,0.27416666666666667,0.5491666666666667
3,-1.1401513975458333,0.3458333333333334,0.5608333333333333
4,-2.9032270491658334,0.24583333333333332,0.73
5,-0.37882861174083327,0.505,0.4691666666666666
6,0.5746257730691667,0.47333333333333344,0.44416666666666665
7,0.8719021314066667,0.6016666666666667,0.33333333333333337
8,0.5573188079975,0.58,0.33
9,1.0633586270716666,0.5325,0.38666666666666666
10,0.8436828902925001,0.5608333333333333,0.375
11,0.7772007862674998,0.5133333333333333,0.38666666666666666
12,0.48440765563333327,0.4775000000000001,0.4458333333333333
13,-0.8840595459908331,0.35583333333333345,0.5666666666666665
14,0.889767228585,0.5833333333333333,0.35583333333333333
15,-0.3496223322025001,0.40583333333333327,0.5191666666666667
16,-1.699275418598333,0.29833333333333334,0.6216666666666666
17,-0.41488609050999997,0.38,0.4675
18,-0.2607609666191668,0.39,0.5391666666666667
19,-0.9506621364808335,0.40916666666666673,0.5
20,0.01945473202583332,0.46,0.46166666666666667
21,0.36461959377583314,0.445,0.41416666666666657
22,0.22356182686499995,0.5474999999999999,0.31749999999999995
23,-0.09484518192249998,0.44833333333333336,0.4625
24,0.5195699991266666,0.4391666666666667,0.3575
25,-0.29928837768,0.36666666666666664,0.42333333333333334
26,0.17028335319499996,0.4325,0.4341666666666666
