,avg_improvement,pct_improvement
0,1.6830249609775,0.29666666666666663
1,-0.15961088657833325,0.4091666666666666
2,-3.1978752740358334,0.165
3,-2.1109984579933334,0.29416666666666663
4,-2.271790687895,0.30916666666666665
5,0.23720721115583335,0.5541666666666667
6,-0.04211088163500012,0.4575
7,-0.08507653312416653,0.4708333333333334
8,0.15099775747416636,0.5416666666666666
9,1.8018771059758334,0.595
10,0.41625531032999985,0.48083333333333333
11,1.6780638052508334,0.5875
12,-0.16371237817666656,0.4358333333333334
13,-0.08051628365666672,0.4825
14,1.6053067267758339,0.5833333333333334
15,0.21078688078416655,0.38
16,-1.4642588498666669,0.3158333333333333
17,-0.04498091884749998,0.44583333333333336
18,0.04958279047333334,0.41916666666666663
19,-0.08407717227083339,0.4566666666666668
20,0.1436083176725,0.41833333333333333
21,0.11578207066916667,0.4216666666666667
22,-0.4870110572333333,0.46666666666666673
23,0.2094915854633333,0.47083333333333327
24,0.529774148195,0.4675
25,-0.3490122785733334,0.38666666666666666
26,-0.22094552590833338,0.3391666666666666
