,avg_improvement,pct_improvement
0,1.7064640338441663,0.2733333333333333
1,0.8767729427174997,0.5291666666666667
2,-0.7714226302099999,0.2808333333333333
3,-0.7051818492391665,0.37333333333333335
4,-3.0372410059816666,0.18916666666666665
5,0.5069797937649999,0.59
6,0.2812570366999999,0.4941666666666667
7,0.5258506054116667,0.5833333333333334
8,-0.2696193229666669,0.4425
9,0.62419648017,0.4716666666666666
10,0.4462577637858334,0.5241666666666667
11,0.599156927195,0.42333333333333334
12,0.2835324448533334,0.49
13,-1.1078041716583331,0.3225
14,1.9901342745425004,0.6725000000000001
15,-0.05476968065999998,0.4283333333333333
16,-1.0771906210608335,0.4083333333333334
17,-0.5839078002983333,0.305
18,-0.6955997981716667,0.29833333333333334
19,-1.1274760139075,0.3408333333333334
20,-0.05877690589916667,0.41666666666666663
21,0.15041392535499987,0.4541666666666667
22,0.09877026493916667,0.49166666666666664
23,0.29829293302,0.5216666666666666
24,0.6554867330716667,0.5183333333333333
25,-0.21845582736166677,0.43916666666666665
26,0.36051556819083325,0.4925
