,avg_improvement,pct_improvement,pct_worse
0,1.4928834091008332,0.24083333333333332,0.2841666666666666
1,0.9580223480758334,0.5208333333333333,0.40333333333333343
2,-1.8189578874691665,0.2125,0.6183333333333334
3,-0.8989628527283334,0.35,0.5541666666666667
4,-2.5873171169491673,0.285,0.6733333333333333
5,0.02754665420249992,0.5408333333333334,0.4458333333333333
6,0.3180991884341665,0.4475,0.465
7,0.8974070763275002,0.6583333333333333,0.2825
8,-0.07617007490083359,0.47916666666666663,0.4216666666666667
9,0.8582327899341666,0.5175,0.3633333333333333
10,0.6057919430933333,0.5475,0.3666666666666667
11,0.6740660880450001,0.5258333333333333,0.4041666666666666
12,0.21765018351416668,0.4733333333333333,0.4475
13,-0.4525782294949999,0.35,0.5733333333333334
14,1.1234617141533334,0.53,0.4
15,-0.26714774383,0.445,0.49166666666666664
16,-1.4845997095558336,0.3525,0.5833333333333334
17,-0.3036800655225001,0.4024999999999999,0.4658333333333334
18,-0.4575913923616668,0.35416666666666663,0.5825
19,-0.7686089202591667,0.3866666666666667,0.49
20,0.09175556097749996,0.4024999999999999,0.5
21,0.6025123859374999,0.4891666666666667,0.32333333333333336
22,0.07518650199333346,0.5058333333333332,0.33416666666666667
23,0.28691655396666677,0.5316666666666666,0.41583333333333333
24,0.8547157332908333,0.4858333333333333,0.3141666666666667
25,-0.6069482924266668,0.3408333333333334,0.45166666666666666
26,0.2746843445541667,0.4208333333333333,0.42
