,avg_improvement,pct_improvement
0,0.89025640314,0.26416666666666666
1,1.185140133385,0.4775
2,-1.6797402240450003,0.24416666666666664
3,-1.2527648697174998,0.29
4,-2.6125240776475005,0.2933333333333333
5,-0.3531347321075,0.5133333333333334
6,-0.49870674079416666,0.44666666666666666
7,0.19825727851500008,0.5225
8,0.3499690304066666,0.5216666666666667
9,1.88615897738,0.6316666666666666
10,0.4782725429491667,0.53
11,1.476784781918334,0.5766666666666667
12,0.02699586497583339,0.42083333333333345
13,-0.9508520007083334,0.3366666666666667
14,1.139642953695,0.5558333333333334
15,-0.29346491319416684,0.4241666666666667
16,-1.0669184029675,0.385
17,-0.0072768413391666575,0.4716666666666666
18,-0.3908918466075001,0.455
19,-0.6116883952133334,0.4625
20,0.7075202770283333,0.44416666666666665
21,0.5483288116716667,0.4724999999999999
22,-0.1784014604708333,0.41
23,0.04559756138583333,0.5058333333333334
24,0.38230512860250004,0.4275
25,-0.7207958811724999,0.3291666666666667
26,-0.023656672842500025,0.4033333333333332
