,avg_improvement,pct_improvement,pct_worse
0,1.3832850414425002,0.23666666666666664,0.3
1,1.008864032889167,0.5258333333333333,0.4100000000000001
2,-1.8281470559541662,0.22,0.6041666666666667
3,-1.0415006385633332,0.32833333333333337,0.5808333333333333
4,-2.7599323836825,0.29416666666666663,0.6791666666666667
5,0.16007486542166663,0.5466666666666667,0.4266666666666666
6,0.3171216101383333,0.4675,0.44166666666666665
7,1.0197573020600001,0.6425,0.295
8,0.1476645800408332,0.5033333333333333,0.3916666666666667
9,0.7735584183158334,0.5291666666666667,0.3708333333333333
10,0.6028438613216668,0.5666666666666667,0.3516666666666666
11,0.7913504571891669,0.5508333333333334,0.39583333333333337
12,0.4796110799683334,0.4799999999999999,0.43166666666666664
13,-0.6814256600766667,0.3525,0.5658333333333334
14,0.9967762209191667,0.5416666666666665,0.3925
15,-0.3322065591933333,0.42333333333333334,0.5166666666666666
16,-1.5286246475108336,0.3475,0.5791666666666666
17,-0.15549012003583326,0.4033333333333334,0.4641666666666666
18,-0.3209812867066668,0.3683333333333333,0.5666666666666668
19,-0.6815235061849999,0.385,0.46916666666666673
20,-0.1830340204775001,0.4041666666666666,0.5258333333333334
21,0.6022800172841667,0.5041666666666667,0.36750000000000005
22,-0.11131587024583325,0.5125,0.3666666666666667
23,0.4965599969516667,0.5058333333333332,0.41666666666666674
24,0.9352045584283336,0.4858333333333333,0.3175
25,-0.5340251184,0.35416666666666674,0.44
26,-0.027074222782499956,0.40666666666666673,0.4441666666666667
