,avg_improvement,pct_improvement
0,0.9013663067466666,0.24416666666666667
1,1.3069935761425,0.4958333333333333
2,-2.3694564966050002,0.20833333333333331
3,-1.7061327181491668,0.2525
4,-2.1840427193375005,0.31499999999999995
5,-0.35948066349083346,0.4925
6,-0.7751204310524998,0.37500000000000006
7,0.5513268530166667,0.5825
8,0.4155600875408332,0.5216666666666666
9,1.7787866631166664,0.6141666666666666
10,1.0648976001041666,0.5658333333333334
11,1.0763798421675002,0.5516666666666666
12,0.3048517371916667,0.47583333333333333
13,-0.6206910942475,0.3891666666666667
14,1.09629014505,0.5691666666666666
15,-0.4324708565308335,0.38416666666666666
16,-1.4883212423724999,0.34583333333333327
17,0.3251639853599999,0.5333333333333333
18,0.052172287132499974,0.4175
19,-0.44352652458333325,0.42083333333333345
20,0.16198936614333337,0.37416666666666665
21,0.39394645595416655,0.4533333333333333
22,-0.08597795909749996,0.41833333333333333
23,-0.06078635333666663,0.4116666666666666
24,0.3016947392616667,0.42
25,-0.6317283130316668,0.37583333333333335
26,-0.1813986178258334,0.40833333333333344
