,avg_improvement,pct_improvement,pct_worse
0,1.2808370846875001,0.24416666666666664,0.3025
1,1.0446026377675,0.5416666666666665,0.3933333333333334
2,-1.5378390420425,0.24083333333333334,0.585
3,-1.0693399023674999,0.3433333333333334,0.5591666666666666
4,-2.861534356725833,0.2583333333333333,0.7116666666666666
5,0.1362068946241667,0.5375,0.42916666666666664
6,0.19070153258166667,0.4575,0.465
7,1.0079317892625,0.6325,0.29416666666666663
8,0.4017817194149999,0.5349999999999999,0.37750000000000006
9,0.7544392172841667,0.5275,0.37166666666666665
10,0.5697948880525,0.5083333333333333,0.3866666666666667
11,0.6111702810283333,0.505,0.4366666666666667
12,0.5225061667308334,0.45916666666666667,0.4683333333333334
13,-0.8224489101575,0.34416666666666673,0.5758333333333333
14,1.0072654249875002,0.5458333333333333,0.37083333333333335
15,0.17274388056749987,0.4716666666666666,0.46083333333333326
16,-2.0050580377508336,0.2691666666666666,0.6508333333333334
17,-0.14117928931333337,0.40166666666666656,0.43166666666666664
18,-0.5443166832008334,0.345,0.5816666666666667
19,-0.40451457270333335,0.4433333333333333,0.48166666666666663
20,0.02364795821333332,0.44833333333333336,0.4833333333333333
21,0.2516018795591666,0.43,0.4033333333333334
22,0.0057093072833333865,0.5458333333333334,0.3383333333333334
23,0.28666605393333344,0.4875,0.4375
24,0.6244629813141667,0.42166666666666663,0.37000000000000005
25,-0.3892250053050001,0.3975,0.4275
26,0.27609040147999997,0.4008333333333334,0.44499999999999995
