,avg_improvement,pct_improvement,pct_worse
0,1.5228518553491666,0.2383333333333333,0.27416666666666667
1,0.9162628533925001,0.515,0.4016666666666667
2,-1.8529394245599997,0.215,0.6233333333333334
3,-0.7651031818041666,0.36416666666666664,0.5291666666666667
4,-2.4179066715375,0.2808333333333334,0.67
5,0.07179073399916658,0.5725,0.4125
6,0.25455509654583325,0.44250000000000006,0.4725
7,0.7173373753766669,0.6533333333333333,0.285
8,-0.06966732748833356,0.47833333333333333,0.4108333333333334
9,0.7194852987616666,0.5033333333333333,0.37166666666666665
10,0.8079423867658335,0.575,0.31749999999999995
11,0.5009058210633333,0.4558333333333333,0.46583333333333327
12,0.10322621908333339,0.4725,0.4575
13,-0.4239275818125001,0.34,0.5916666666666667
14,1.2409989372116665,0.545,0.3758333333333333
15,-0.21359007484333337,0.4525,0.4941666666666667
16,-1.3314314061199999,0.39583333333333337,0.5466666666666665
17,-0.3682166927233334,0.35166666666666674,0.4708333333333334
18,-0.48565299612916674,0.3525,0.5733333333333333
19,-0.9771113531541669,0.35333333333333333,0.5241666666666667
20,-0.020777941982499964,0.3975,0.4908333333333333
21,0.7069267482724997,0.47166666666666657,0.32833333333333337
22,0.12244798491416674,0.5316666666666667,0.32166666666666666
23,0.26100384329833337,0.4983333333333333,0.4241666666666667
24,0.6803114540775,0.4616666666666667,0.345
25,-0.5400188911408335,0.3433333333333334,0.4458333333333333
26,0.5568587667658332,0.45166666666666666,0.3725
