,avg_improvement,pct_improvement,pct_worse
0,1.1997768607241666,0.23416666666666663,0.315
1,0.9313289207433334,0.5233333333333332,0.41583333333333333
2,-1.61520048951,0.2333333333333333,0.5791666666666667
3,-1.349066675916667,0.2875,0.6275
4,-2.7761330201816667,0.285,0.6858333333333334
5,0.0337910069625,0.5266666666666666,0.4441666666666667
6,0.32080216016499996,0.4758333333333333,0.45916666666666667
7,1.0242494500125,0.6491666666666666,0.2925
8,0.17803333476166652,0.5241666666666667,0.4075000000000001
9,1.0456425619199998,0.5766666666666667,0.36499999999999994
10,0.7848605440449999,0.5825,0.33583333333333326
11,0.8209137149433332,0.5658333333333333,0.3766666666666667
12,0.6181123069391667,0.49249999999999994,0.43
13,-0.7497152485616665,0.3425,0.6033333333333333
14,0.5973258845958336,0.49916666666666665,0.3966666666666667
15,-0.4862764232450001,0.415,0.5008333333333332
16,-1.3809064331733336,0.36,0.5633333333333332
17,0.11428738988249998,0.4641666666666667,0.3883333333333333
18,-0.11067905536416674,0.4208333333333333,0.5208333333333335
19,-0.8328344156000002,0.42333333333333345,0.4741666666666666
20,-0.15902364802166669,0.4,0.4883333333333333
21,0.5466899513425,0.48666666666666664,0.3816666666666667
22,-0.049344117987499894,0.4941666666666667,0.385
23,0.4804007553916667,0.52,0.4108333333333333
24,0.6574058679983333,0.435,0.385
25,-0.436748797475,0.3433333333333334,0.4525
26,-0.06785145492666668,0.39583333333333337,0.46833333333333327
