,avg_improvement,pct_improvement,pct_worse
0,-0.6471275758300001,0.29666666666666663,0.3741666666666667
1,-1.1010574989516662,0.31666666666666665,0.5016666666666667
2,0.12727527657250012,0.40666666666666673,0.4283333333333333
3,-0.06113218270166653,0.49166666666666664,0.42333333333333334
4,1.3434377104183333,0.6316666666666667,0.2766666666666666
5,-0.5091096548824998,0.39833333333333326,0.515
6,0.26262364295249996,0.4308333333333333,0.3566666666666667
7,-0.7863273390025003,0.2975,0.6
8,1.282631751175833,0.5,0.29916666666666664
9,0.0729587085541666,0.4075,0.26166666666666666
