,avg_improvement,pct_improvement,pct_worse
0,1.4508805010725,0.23166666666666663,0.2866666666666666
1,0.8272967001475001,0.49666666666666665,0.4316666666666667
2,-1.781419152388333,0.235,0.6075
3,-1.0034398674441667,0.3233333333333333,0.5833333333333333
4,-2.6573094478408334,0.31666666666666665,0.6541666666666667
5,0.23216927607416665,0.5833333333333335,0.39666666666666667
6,0.3570662177241666,0.46666666666666673,0.4458333333333333
7,0.8176076679458333,0.645,0.285
8,-0.09581848488083348,0.47,0.42583333333333334
9,0.9271309300083334,0.5166666666666667,0.3641666666666666
10,0.7939949802908334,0.6166666666666667,0.3175
11,0.6859842972691667,0.5399999999999999,0.4033333333333334
12,0.2144625986925,0.45916666666666656,0.47083333333333344
13,-0.4819591181733333,0.365,0.5625
14,0.9588478972350002,0.5,0.42
15,-0.22694360199833333,0.44583333333333336,0.5016666666666666
16,-1.4582873278825006,0.36916666666666664,0.5775
17,-0.3527907913541666,0.38166666666666665,0.4808333333333333
18,-0.39422451608916687,0.36,0.5691666666666667
19,-0.7286332528191667,0.39416666666666655,0.4875
20,-0.0001455163291666972,0.3975,0.4875
21,0.5957314513291666,0.4916666666666667,0.3291666666666667
22,0.08431376692250003,0.5125,0.3516666666666666
23,0.3321936200416667,0.5008333333333332,0.435
24,0.9581191330991667,0.4983333333333333,0.31249999999999994
25,-0.4365842162758334,0.34666666666666673,0.4516666666666667
26,-0.01800539608833334,0.3775,0.4758333333333333
