,avg_improvement,pct_improvement
0,1.8852549517875001,0.29
1,0.6581948513141664,0.5025
2,-0.8958404869733333,0.27166666666666667
3,-0.09131766728749977,0.4208333333333333
4,-2.671340639870833,0.21833333333333332
5,-0.25037721987750017,0.5566666666666665
6,0.7111877621341667,0.5391666666666667
7,-0.1173609073283331,0.5458333333333333
8,-0.49548235563000004,0.41666666666666674
9,0.9051605933758331,0.565
10,0.5241750259175001,0.49416666666666664
11,0.7921419592791668,0.4741666666666666
12,-0.004862501093333282,0.445
13,-1.1921016072691666,0.315
14,1.5037780625116668,0.64
15,-0.7588759477558336,0.4016666666666667
16,-1.2696738878058333,0.3366666666666667
17,-0.3280242882149998,0.3666666666666667
18,-0.5724529336266668,0.365
19,-0.7020230812308335,0.3974999999999999
20,0.10096642593166674,0.4691666666666666
21,0.5387695300991665,0.4716666666666666
22,0.38433599455333334,0.5791666666666666
23,0.37946828389666665,0.5083333333333333
24,1.2339412071874998,0.5983333333333333
25,-0.2575648517350001,0.4175
26,0.08558540045583327,0.41416666666666674
