,avg_improvement,pct_improvement,pct_worse
0,1.1748804298791666,0.23749999999999996,0.315
1,1.0540941244533335,0.5341666666666666,0.40916666666666673
2,-1.6829603981824999,0.2358333333333333,0.5775
3,-1.2195389358433333,0.31166666666666665,0.6033333333333334
4,-2.808100398606667,0.2791666666666666,0.6858333333333333
5,-0.0131566736008334,0.5358333333333333,0.4375
6,0.37804336798416655,0.4883333333333333,0.43416666666666665
7,1.0768367820708336,0.6458333333333333,0.2975
8,0.3725722348924998,0.5208333333333334,0.385
9,0.6978640270683334,0.49833333333333335,0.4066666666666666
10,0.9505934162433332,0.5958333333333333,0.3158333333333333
11,0.6973652156375,0.5474999999999999,0.37416666666666665
12,0.5773536146216667,0.4674999999999999,0.45083333333333336
13,-0.8275501510725001,0.3483333333333334,0.6058333333333333
14,0.6498598738833335,0.5275,0.39
15,-0.14391279665750012,0.4283333333333333,0.525
16,-1.6997789637358336,0.3375,0.5908333333333333
17,-0.005430918520833359,0.42583333333333334,0.435
18,-0.034091885552500124,0.40583333333333327,0.5433333333333334
19,-0.7951367729991665,0.3916666666666667,0.48
20,-0.18474888290499997,0.38000000000000006,0.5108333333333333
21,0.5141822974649999,0.5008333333333334,0.39666666666666667
22,-0.1352189504958333,0.4866666666666667,0.37
23,0.1867570109700001,0.46666666666666673,0.45833333333333326
24,0.8302035502633331,0.45166666666666666,0.3691666666666667
25,-0.3631100081375,0.36333333333333334,0.41833333333333345
26,0.013209469082500026,0.4016666666666667,0.45916666666666667
